 format: day,hour,forecast,value  location:60_127 Start : 20150101 
 5,0500,+46,20.000000 
 5,0500,+49,25.000000 
 5,0500,+52,35.000000 
 5,0500,+55,40.000000 
 5,0500,+58,45.000000 
 5,0800,+4,85.000000 
 5,0800,+7,90.000000 
 5,0800,+10,85.000000 
 5,0800,+13,75.000000 
 5,0800,+16,55.000000 
 5,0800,+19,35.000000 
 5,0800,+22,25.000000 
 5,0800,+25,25.000000 
 5,0800,+28,35.000000 
 5,0800,+31,40.000000 
 5,0800,+34,45.000000 
 5,0800,+37,40.000000 
 5,0800,+40,30.000000 
 5,0800,+43,20.000000 
 5,0800,+46,25.000000 
 5,0800,+49,35.000000 
 5,0800,+52,40.000000 
 5,0800,+55,45.000000 
 5,1100,+4,90.000000 
 5,1100,+7,85.000000 
 5,1100,+10,75.000000 
 5,1100,+13,55.000000 
 5,1100,+16,35.000000 
 5,1100,+19,25.000000 
 5,1100,+22,25.000000 
 5,1100,+25,35.000000 
 5,1100,+28,40.000000 
 5,1100,+31,45.000000 
 5,1100,+34,40.000000 
 5,1100,+37,30.000000 
 5,1100,+40,20.000000 
 5,1100,+43,25.000000 
 5,1100,+46,35.000000 
 5,1100,+49,40.000000 
 5,1100,+52,45.000000 
 5,1400,+4,85.000000 
 5,1400,+7,75.000000 
 5,1400,+10,55.000000 
 5,1400,+13,35.000000 
 5,1400,+16,25.000000 
 5,1400,+19,25.000000 
 5,1400,+22,35.000000 
 5,1400,+25,40.000000 
 5,1400,+28,45.000000 
 5,1400,+31,40.000000 
 5,1400,+34,30.000000 
 5,1400,+37,20.000000 
 5,1400,+40,25.000000 
 5,1400,+43,35.000000 
 5,1400,+46,40.000000 
 5,1400,+49,45.000000 
 5,1700,+4,75.000000 
 5,1700,+7,55.000000 
 5,1700,+10,35.000000 
 5,1700,+13,25.000000 
 5,1700,+16,25.000000 
 5,1700,+19,35.000000 
 5,1700,+22,40.000000 
 5,1700,+25,45.000000 
 5,1700,+28,40.000000 
 5,1700,+31,30.000000 
 5,1700,+34,20.000000 
 5,1700,+37,25.000000 
 5,1700,+40,35.000000 
 5,1700,+43,40.000000 
 5,1700,+46,45.000000 
 5,2000,+4,45.000000 
 5,2000,+7,30.000000 
 5,2000,+10,25.000000 
 5,2000,+13,30.000000 
 5,2000,+16,35.000000 
 5,2000,+19,40.000000 
 5,2000,+22,40.000000 
 5,2000,+25,40.000000 
 5,2000,+28,35.000000 
 5,2000,+31,25.000000 
 5,2000,+34,25.000000 
 5,2000,+37,30.000000 
 5,2000,+40,40.000000 
 5,2000,+43,45.000000 
 5,2000,+46,55.000000 
 5,2000,+49,55.000000 
 5,2000,+52,50.000000 
 5,2000,+55,35.000000 
 5,2000,+58,35.000000 
 5,2000,+61,40.000000 
 5,2000,+64,45.000000 
 5,2000,+67,50.000000 
 5,2300,+4,30.000000 
 5,2300,+7,25.000000 
 5,2300,+10,30.000000 
 5,2300,+13,35.000000 
 5,2300,+16,40.000000 
 5,2300,+19,40.000000 
 5,2300,+22,40.000000 
 5,2300,+25,35.000000 
 5,2300,+28,25.000000 
 5,2300,+31,25.000000 
 5,2300,+34,30.000000 
 5,2300,+37,40.000000 
 5,2300,+40,45.000000 
 5,2300,+43,55.000000 
 5,2300,+46,55.000000 
 5,2300,+49,50.000000 
 5,2300,+52,35.000000 
 5,2300,+55,35.000000 
 5,2300,+58,40.000000 
 5,2300,+61,45.000000 
 5,2300,+64,50.000000 
 6,0200,+4,25.000000 
 6,0200,+7,30.000000 
 6,0200,+10,35.000000 
 6,0200,+13,40.000000 
 6,0200,+16,40.000000 
 6,0200,+19,40.000000 
 6,0200,+22,35.000000 
 6,0200,+25,25.000000 
 6,0200,+28,25.000000 
 6,0200,+31,30.000000 
 6,0200,+34,40.000000 
 6,0200,+37,45.000000 
 6,0200,+40,55.000000 
 6,0200,+43,55.000000 
 6,0200,+46,50.000000 
 6,0200,+49,35.000000 
 6,0200,+52,35.000000 
 6,0200,+55,40.000000 
 6,0200,+58,45.000000 
 6,0200,+61,50.000000 
 6,0500,+4,30.000000 
 6,0500,+7,35.000000 
 6,0500,+10,40.000000 
 6,0500,+13,40.000000 
 6,0500,+16,40.000000 
 6,0500,+19,35.000000 
 6,0500,+22,25.000000 
 6,0500,+25,25.000000 
 6,0500,+28,30.000000 
 6,0500,+31,40.000000 
 6,0500,+34,45.000000 
 6,0500,+37,55.000000 
 6,0500,+40,55.000000 
 6,0500,+43,50.000000 
 6,0500,+46,35.000000 
 6,0500,+49,35.000000 
 6,0500,+52,40.000000 
 6,0500,+55,45.000000 
 6,0500,+58,50.000000 
 6,0800,+4,40.000000 
 6,0800,+7,40.000000 
 6,0800,+10,40.000000 
 6,0800,+13,40.000000 
 6,0800,+16,35.000000 
 6,0800,+19,25.000000 
 6,0800,+22,25.000000 
 6,0800,+25,30.000000 
 6,0800,+28,40.000000 
 6,0800,+31,45.000000 
 6,0800,+34,55.000000 
 6,0800,+37,55.000000 
 6,0800,+40,50.000000 
 6,0800,+43,35.000000 
 6,0800,+46,35.000000 
 6,0800,+49,40.000000 
 6,0800,+52,45.000000 
 6,0800,+55,50.000000 
 6,1100,+4,40.000000 
 6,1100,+7,40.000000 
 6,1100,+10,40.000000 
 6,1100,+13,35.000000 
 6,1100,+16,25.000000 
 6,1100,+19,25.000000 
 6,1100,+22,30.000000 
 6,1100,+25,40.000000 
 6,1100,+28,45.000000 
 6,1100,+31,55.000000 
 6,1100,+34,55.000000 
 6,1100,+37,50.000000 
 6,1100,+40,35.000000 
 6,1100,+43,35.000000 
 6,1100,+46,40.000000 
 6,1100,+49,45.000000 
 6,1100,+52,50.000000 
 6,1400,+4,40.000000 
 6,1400,+7,40.000000 
 6,1400,+10,35.000000 
 6,1400,+13,25.000000 
 6,1400,+16,25.000000 
 6,1400,+19,30.000000 
 6,1400,+22,40.000000 
 6,1400,+25,45.000000 
 6,1400,+28,55.000000 
 6,1400,+31,55.000000 
 6,1400,+34,50.000000 
 6,1400,+37,35.000000 
 6,1400,+40,35.000000 
 6,1400,+43,40.000000 
 6,1400,+46,45.000000 
 6,1400,+49,50.000000 
 6,1700,+4,40.000000 
 6,1700,+7,35.000000 
 6,1700,+10,25.000000 
 6,1700,+13,25.000000 
 6,1700,+16,30.000000 
 6,1700,+19,40.000000 
 6,1700,+22,45.000000 
 6,1700,+25,55.000000 
 6,1700,+28,55.000000 
 6,1700,+31,50.000000 
 6,1700,+34,35.000000 
 6,1700,+37,35.000000 
 6,1700,+40,40.000000 
 6,1700,+43,45.000000 
 6,1700,+46,50.000000 
 6,2000,+4,35.000000 
 6,2000,+7,25.000000 
 6,2000,+10,25.000000 
 6,2000,+13,30.000000 
 6,2000,+16,40.000000 
 6,2000,+19,45.000000 
 6,2000,+22,50.000000 
 6,2000,+25,50.000000 
 6,2000,+28,45.000000 
 6,2000,+31,35.000000 
 6,2000,+34,35.000000 
 6,2000,+37,40.000000 
 6,2000,+40,45.000000 
 6,2000,+43,50.000000 
 6,2000,+46,60.000000 
 6,2000,+49,60.000000 
 6,2000,+52,50.000000 
 6,2000,+55,40.000000 
 6,2000,+58,40.000000 
 6,2000,+61,50.000000 
 6,2000,+64,55.000000 
 6,2000,+67,60.000000 
 6,2300,+4,25.000000 
 6,2300,+7,25.000000 
 6,2300,+10,30.000000 
 6,2300,+13,40.000000 
