 format: day,hour,forecast,value  location:60_127 Start : 20160101 
 5,1400,+37,295.000000 
 5,1400,+40,270.000000 
 5,1400,+43,296.000000 
 5,1400,+46,297.000000 
 5,1400,+49,296.000000 
 5,1700,+4,315.000000 
 5,1700,+7,315.000000 
 5,1700,+10,288.000000 
 5,1700,+13,272.000000 
 5,1700,+16,287.000000 
 5,1700,+19,315.000000 
 5,1700,+22,326.000000 
 5,1700,+25,292.000000 
 5,1700,+28,290.000000 
 5,1700,+31,294.000000 
 5,1700,+34,295.000000 
 5,1700,+37,270.000000 
 5,1700,+40,296.000000 
 5,1700,+43,297.000000 
 5,1700,+46,296.000000 
 5,2000,+4,315.000000 
 5,2000,+7,288.000000 
 5,2000,+10,272.000000 
 5,2000,+13,287.000000 
 5,2000,+16,315.000000 
 5,2000,+19,326.000000 
 5,2000,+22,292.000000 
 5,2000,+25,290.000000 
 5,2000,+28,294.000000 
 5,2000,+31,296.000000 
 5,2000,+34,270.000000 
 5,2000,+37,296.000000 
 5,2000,+40,297.000000 
 5,2000,+43,296.000000 
 5,2000,+46,291.000000 
 5,2000,+49,286.000000 
 5,2000,+52,273.000000 
 5,2000,+55,291.000000 
 5,2000,+58,295.000000 
 5,2000,+61,287.000000 
 5,2000,+64,304.000000 
 5,2000,+67,291.000000 
 5,2300,+4,288.000000 
 5,2300,+7,272.000000 
 5,2300,+10,287.000000 
 5,2300,+13,315.000000 
 5,2300,+16,326.000000 
 5,2300,+19,292.000000 
 5,2300,+22,290.000000 
 5,2300,+25,294.000000 
 5,2300,+28,296.000000 
 5,2300,+31,270.000000 
 5,2300,+34,296.000000 
 5,2300,+37,297.000000 
 5,2300,+40,296.000000 
 5,2300,+43,291.000000 
 5,2300,+46,286.000000 
 5,2300,+49,273.000000 
 5,2300,+52,291.000000 
 5,2300,+55,295.000000 
 5,2300,+58,287.000000 
 5,2300,+61,304.000000 
 5,2300,+64,291.000000 
 6,0200,+4,272.000000 
 6,0200,+7,287.000000 
 6,0200,+10,315.000000 
 6,0200,+13,326.000000 
 6,0200,+16,292.000000 
 6,0200,+19,290.000000 
 6,0200,+22,294.000000 
 6,0200,+25,296.000000 
 6,0200,+28,270.000000 
 6,0200,+31,296.000000 
 6,0200,+34,297.000000 
 6,0200,+37,296.000000 
 6,0200,+40,291.000000 
 6,0200,+43,286.000000 
 6,0200,+46,273.000000 
 6,0200,+49,291.000000 
 6,0200,+52,295.000000 
 6,0200,+55,287.000000 
 6,0200,+58,304.000000 
 6,0200,+61,291.000000 
 6,0500,+4,287.000000 
 6,0500,+7,315.000000 
 6,0500,+10,326.000000 
 6,0500,+13,292.000000 
 6,0500,+16,290.000000 
 6,0500,+19,294.000000 
 6,0500,+22,296.000000 
 6,0500,+25,270.000000 
 6,0500,+28,296.000000 
 6,0500,+31,297.000000 
 6,0500,+34,296.000000 
 6,0500,+37,291.000000 
 6,0500,+40,286.000000 
 6,0500,+43,273.000000 
 6,0500,+46,291.000000 
 6,0500,+49,295.000000 
 6,0500,+52,287.000000 
 6,0500,+55,304.000000 
 6,0500,+58,291.000000 
 6,0800,+4,315.000000 
 6,0800,+7,326.000000 
 6,0800,+10,292.000000 
 6,0800,+13,290.000000 
 6,0800,+16,294.000000 
 6,0800,+19,296.000000 
 6,0800,+22,270.000000 
 6,0800,+25,296.000000 
 6,0800,+28,297.000000 
 6,0800,+31,296.000000 
 6,0800,+34,291.000000 
 6,0800,+37,286.000000 
 6,0800,+40,273.000000 
 6,0800,+43,291.000000 
 6,0800,+46,295.000000 
 6,0800,+49,287.000000 
 6,0800,+52,304.000000 
 6,0800,+55,291.000000 
 6,1100,+4,326.000000 
 6,1100,+7,292.000000 
 6,1100,+10,290.000000 
 6,1100,+13,294.000000 
 6,1100,+16,296.000000 
 6,1100,+19,270.000000 
 6,1100,+22,296.000000 
 6,1100,+25,297.000000 
 6,1100,+28,296.000000 
 6,1100,+31,291.000000 
 6,1100,+34,286.000000 
 6,1100,+37,273.000000 
 6,1100,+40,291.000000 
 6,1100,+43,295.000000 
 6,1100,+46,287.000000 
 6,1100,+49,304.000000 
 6,1100,+52,291.000000 
 6,1400,+4,292.000000 
 6,1400,+7,290.000000 
 6,1400,+10,294.000000 
 6,1400,+13,296.000000 
 6,1400,+16,270.000000 
 6,1400,+19,296.000000 
 6,1400,+22,297.000000 
 6,1400,+25,296.000000 
 6,1400,+28,291.000000 
 6,1400,+31,286.000000 
 6,1400,+34,273.000000 
 6,1400,+37,291.000000 
 6,1400,+40,295.000000 
 6,1400,+43,287.000000 
 6,1400,+46,304.000000 
 6,1400,+49,291.000000 
 6,1700,+4,290.000000 
 6,1700,+7,294.000000 
 6,1700,+10,296.000000 
 6,1700,+13,270.000000 
 6,1700,+16,296.000000 
 6,1700,+19,297.000000 
 6,1700,+22,296.000000 
 6,1700,+25,291.000000 
 6,1700,+28,286.000000 
 6,1700,+31,273.000000 
 6,1700,+34,291.000000 
 6,1700,+37,295.000000 
 6,1700,+40,287.000000 
 6,1700,+43,304.000000 
 6,1700,+46,291.000000 
 6,2000,+4,302.000000 
 6,2000,+7,270.000000 
 6,2000,+10,297.000000 
 6,2000,+13,295.000000 
 6,2000,+16,270.000000 
 6,2000,+19,293.000000 
 6,2000,+22,288.000000 
 6,2000,+25,284.000000 
 6,2000,+28,254.000000 
 6,2000,+31,302.000000 
 6,2000,+34,286.000000 
 6,2000,+37,270.000000 
 6,2000,+40,317.000000 
 6,2000,+43,302.000000 
 6,2000,+46,288.000000 
 6,2000,+49,289.000000 
 6,2000,+52,292.000000 
 6,2000,+55,293.000000 
 6,2000,+58,274.000000 
 6,2000,+61,260.000000 
 6,2000,+64,294.000000 
 6,2000,+67,315.000000 
 6,2300,+4,270.000000 
 6,2300,+7,297.000000 
 6,2300,+10,295.000000 
 6,2300,+13,270.000000 
 6,2300,+16,293.000000 
 6,2300,+19,288.000000 
 6,2300,+22,284.000000 
 6,2300,+25,254.000000 
 6,2300,+28,302.000000 
 6,2300,+31,286.000000 
 6,2300,+34,270.000000 
 6,2300,+37,317.000000 
 6,2300,+40,302.000000 
 6,2300,+43,288.000000 
 6,2300,+46,289.000000 
 6,2300,+49,292.000000 
 6,2300,+52,293.000000 
 6,2300,+55,274.000000 
 6,2300,+58,260.000000 
 6,2300,+61,294.000000 
 6,2300,+64,315.000000 
 7,0200,+4,297.000000 
 7,0200,+7,295.000000 
 7,0200,+10,270.000000 
 7,0200,+13,293.000000 
 7,0200,+16,288.000000 
 7,0200,+19,284.000000 
 7,0200,+22,254.000000 
 7,0200,+25,302.000000 
 7,0200,+28,286.000000 
 7,0200,+31,270.000000 
 7,0200,+34,317.000000 
 7,0200,+37,302.000000 
 7,0200,+40,288.000000 
 7,0200,+43,289.000000 
 7,0200,+46,292.000000 
 7,0200,+49,293.000000 
 7,0200,+52,274.000000 
 7,0200,+55,260.000000 
 7,0200,+58,294.000000 
 7,0200,+61,315.000000 
 7,0500,+4,295.000000 
 7,0500,+7,270.000000 
 7,0500,+10,293.000000 
 7,0500,+13,288.000000 
 7,0500,+16,284.000000 
 7,0500,+19,254.000000 
 7,0500,+22,302.000000 
 7,0500,+25,286.000000 
 7,0500,+28,270.000000 
 7,0500,+31,317.000000 
 7,0500,+34,302.000000 
 7,0500,+37,288.000000 
 7,0500,+40,289.000000 
 7,0500,+43,292.000000 
 7,0500,+46,293.000000 
 7,0500,+49,274.000000 
 7,0500,+52,260.000000 
