 format: day,hour,forecast,value  location:60_127 Start : 20160101 
 6,1700,+28,65.000000 
 6,1700,+31,50.000000 
 6,1700,+34,40.000000 
 6,1700,+37,35.000000 
 6,1700,+40,45.000000 
 6,1700,+43,55.000000 
 6,1700,+46,65.000000 
 6,2000,+4,46.000000 
 6,2000,+7,31.000000 
 6,2000,+10,30.000000 
 6,2000,+13,34.000000 
 6,2000,+16,42.000000 
 6,2000,+19,52.000000 
 6,2000,+22,54.000000 
 6,2000,+25,55.000000 
 6,2000,+28,52.000000 
 6,2000,+31,37.000000 
 6,2000,+34,38.000000 
 6,2000,+37,50.000000 
 6,2000,+40,63.000000 
 6,2000,+43,50.000000 
 6,2000,+46,53.000000 
 6,2000,+49,55.000000 
 6,2000,+52,46.000000 
 6,2000,+55,33.000000 
 6,2000,+58,30.000000 
 6,2000,+61,44.000000 
 6,2000,+64,52.000000 
 6,2000,+67,57.000000 
 6,2300,+4,31.000000 
 6,2300,+7,30.000000 
 6,2300,+10,34.000000 
 6,2300,+13,42.000000 
 6,2300,+16,52.000000 
 6,2300,+19,54.000000 
 6,2300,+22,55.000000 
 6,2300,+25,52.000000 
 6,2300,+28,37.000000 
 6,2300,+31,38.000000 
 6,2300,+34,50.000000 
 6,2300,+37,63.000000 
 6,2300,+40,50.000000 
 6,2300,+43,53.000000 
 6,2300,+46,55.000000 
 6,2300,+49,46.000000 
 6,2300,+52,33.000000 
 6,2300,+55,30.000000 
 6,2300,+58,44.000000 
 6,2300,+61,52.000000 
 6,2300,+64,57.000000 
 7,0200,+4,30.000000 
 7,0200,+7,40.000000 
 7,0200,+10,50.000000 
 7,0200,+13,60.000000 
 7,0200,+16,65.000000 
 7,0200,+19,65.000000 
 7,0200,+22,50.000000 
 7,0200,+25,40.000000 
 7,0200,+28,35.000000 
 7,0200,+31,45.000000 
 7,0200,+34,55.000000 
 7,0200,+37,60.000000 
 7,0200,+40,65.000000 
 7,0200,+43,65.000000 
 7,0200,+46,50.000000 
 7,0200,+49,40.000000 
 7,0200,+52,30.000000 
 7,0200,+55,40.000000 
 7,0200,+58,50.000000 
 7,0200,+61,60.000000 
 7,0500,+4,40.000000 
 7,0500,+7,50.000000 
 7,0500,+10,60.000000 
 7,0500,+13,65.000000 
 7,0500,+16,65.000000 
 7,0500,+19,50.000000 
 7,0500,+22,40.000000 
 7,0500,+25,35.000000 
 7,0500,+28,45.000000 
 7,0500,+31,55.000000 
 7,0500,+34,60.000000 
 7,0500,+37,65.000000 
 7,0500,+40,65.000000 
 7,0500,+43,50.000000 
 7,0500,+46,40.000000 
 7,0500,+49,30.000000 
 7,0500,+52,40.000000 
