A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,11/14/2016 23:00,2016,11,14,23,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 0:00,2016,11,15,0,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 1:00,2016,11,15,1,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 2:00,2016,11,15,2,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 3:00,2016,11,15,3,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 4:00,2016,11,15,4,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 5:00,2016,11,15,5,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 6:00,2016,11,15,6,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 7:00,2016,11,15,7,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 8:00,2016,11,15,8,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 9:00,2016,11,15,9,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 10:00,2016,11,15,10,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 11:00,2016,11,15,11,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 12:00,2016,11,15,12,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 13:00,2016,11,15,13,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 14:00,2016,11,15,14,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 15:00,2016,11,15,15,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 16:00,2016,11,15,16,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 17:00,2016,11,15,17,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 18:00,2016,11,15,18,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 19:00,2016,11,15,19,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 20:00,2016,11,15,20,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 21:00,2016,11,15,21,93,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 22:00,2016,11,15,22,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/15/2016 23:00,2016,11,15,23,114,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 0:00,2016,11,16,0,104,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 1:00,2016,11,16,1,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 2:00,2016,11,16,2,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 3:00,2016,11,16,3,93,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 4:00,2016,11,16,4,89,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 5:00,2016,11,16,5,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 6:00,2016,11,16,6,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 7:00,2016,11,16,7,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 8:00,2016,11,16,8,93,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 9:00,2016,11,16,9,103,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 10:00,2016,11,16,10,116,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 11:00,2016,11,16,11,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 12:00,2016,11,16,12,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 13:00,2016,11,16,13,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 14:00,2016,11,16,14,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 15:00,2016,11,16,15,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 16:00,2016,11,16,16,73,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 17:00,2016,11,16,17,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 18:00,2016,11,16,18,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 19:00,2016,11,16,19,96,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 20:00,2016,11,16,20,106,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 21:00,2016,11,16,21,123,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 22:00,2016,11,16,22,133,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/16/2016 23:00,2016,11,16,23,135,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 0:00,2016,11,17,0,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 1:00,2016,11,17,1,150,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 2:00,2016,11,17,2,171,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 3:00,2016,11,17,3,178,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 4:00,2016,11,17,4,191,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 5:00,2016,11,17,5,196,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 6:00,2016,11,17,6,207,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 7:00,2016,11,17,7,217,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 8:00,2016,11,17,8,261,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 9:00,2016,11,17,9,246,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 10:00,2016,11,17,10,271,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 11:00,2016,11,17,11,299,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 12:00,2016,11,17,12,273,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 13:00,2016,11,17,13,209,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 14:00,2016,11,17,14,173,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 15:00,2016,11,17,15,189,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 16:00,2016,11,17,16,215,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 17:00,2016,11,17,17,236,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 18:00,2016,11,17,18,256,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 19:00,2016,11,17,19,320,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 20:00,2016,11,17,20,135,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 21:00,2016,11,17,21,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 22:00,2016,11,17,22,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/17/2016 23:00,2016,11,17,23,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 0:00,2016,11,18,0,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 1:00,2016,11,18,1,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 2:00,2016,11,18,2,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 3:00,2016,11,18,3,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 4:00,2016,11,18,4,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 5:00,2016,11,18,5,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 6:00,2016,11,18,6,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 7:00,2016,11,18,7,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 8:00,2016,11,18,8,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 9:00,2016,11,18,9,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 10:00,2016,11,18,10,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 11:00,2016,11,18,11,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 12:00,2016,11,18,12,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 13:00,2016,11,18,13,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 14:00,2016,11,18,14,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 15:00,2016,11,18,15,84,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 16:00,2016,11,18,16,123,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 17:00,2016,11,18,17,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 18:00,2016,11,18,18,111,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 19:00,2016,11,18,19,125,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 20:00,2016,11,18,20,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 21:00,2016,11,18,21,145,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 22:00,2016,11,18,22,144,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/18/2016 23:00,2016,11,18,23,134,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 0:00,2016,11,19,0,136,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 1:00,2016,11,19,1,120,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 2:00,2016,11,19,2,104,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 3:00,2016,11,19,3,100,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 4:00,2016,11,19,4,87,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 5:00,2016,11,19,5,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 6:00,2016,11,19,6,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 7:00,2016,11,19,7,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 8:00,2016,11,19,8,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 9:00,2016,11,19,9,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 10:00,2016,11,19,10,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 11:00,2016,11,19,11,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 12:00,2016,11,19,12,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 13:00,2016,11,19,13,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 14:00,2016,11,19,14,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 15:00,2016,11,19,15,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 16:00,2016,11,19,16,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 17:00,2016,11,19,17,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 18:00,2016,11,19,18,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 19:00,2016,11,19,19,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 20:00,2016,11,19,20,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 21:00,2016,11,19,21,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 22:00,2016,11,19,22,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/19/2016 23:00,2016,11,19,23,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 0:00,2016,11,20,0,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 1:00,2016,11,20,1,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 2:00,2016,11,20,2,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 3:00,2016,11,20,3,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 4:00,2016,11,20,4,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 5:00,2016,11,20,5,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 6:00,2016,11,20,6,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 7:00,2016,11,20,7,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 8:00,2016,11,20,8,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 9:00,2016,11,20,9,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 10:00,2016,11,20,10,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 11:00,2016,11,20,11,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 12:00,2016,11,20,12,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 13:00,2016,11,20,13,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 14:00,2016,11,20,14,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 15:00,2016,11,20,15,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 16:00,2016,11,20,16,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 17:00,2016,11,20,17,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 18:00,2016,11,20,18,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 19:00,2016,11,20,19,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 20:00,2016,11,20,20,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 21:00,2016,11,20,21,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 22:00,2016,11,20,22,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/20/2016 23:00,2016,11,20,23,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 0:00,2016,11,21,0,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 1:00,2016,11,21,1,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 2:00,2016,11,21,2,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 3:00,2016,11,21,3,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 4:00,2016,11,21,4,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 5:00,2016,11,21,5,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 6:00,2016,11,21,6,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 7:00,2016,11,21,7,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 8:00,2016,11,21,8,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 9:00,2016,11,21,9,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 10:00,2016,11,21,10,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 11:00,2016,11,21,11,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 12:00,2016,11,21,12,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 13:00,2016,11,21,13,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 14:00,2016,11,21,14,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 15:00,2016,11,21,15,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 16:00,2016,11,21,16,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 17:00,2016,11,21,17,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 18:00,2016,11,21,18,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 19:00,2016,11,21,19,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 20:00,2016,11,21,20,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 21:00,2016,11,21,21,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 22:00,2016,11,21,22,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/21/2016 23:00,2016,11,21,23,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 0:00,2016,11,22,0,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 1:00,2016,11,22,1,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 2:00,2016,11,22,2,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 3:00,2016,11,22,3,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 4:00,2016,11,22,4,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 5:00,2016,11,22,5,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 6:00,2016,11,22,6,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 7:00,2016,11,22,7,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 8:00,2016,11,22,8,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 9:00,2016,11,22,9,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 10:00,2016,11,22,10,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 11:00,2016,11,22,11,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 12:00,2016,11,22,12,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 13:00,2016,11,22,13,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 14:00,2016,11,22,14,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 15:00,2016,11,22,15,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 16:00,2016,11,22,16,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 17:00,2016,11,22,17,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 18:00,2016,11,22,18,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 19:00,2016,11,22,19,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 20:00,2016,11,22,20,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 21:00,2016,11,22,21,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 22:00,2016,11,22,22,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/22/2016 23:00,2016,11,22,23,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 0:00,2016,11,23,0,250,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 1:00,2016,11,23,1,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 2:00,2016,11,23,2,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 3:00,2016,11,23,3,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 4:00,2016,11,23,4,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 5:00,2016,11,23,5,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 6:00,2016,11,23,6,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 7:00,2016,11,23,7,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 8:00,2016,11,23,8,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 9:00,2016,11,23,9,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 10:00,2016,11,23,10,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 11:00,2016,11,23,11,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 12:00,2016,11,23,12,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,11/23/2016 13:00,2016,11,23,13,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 14:00,2016,11,23,14,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 15:00,2016,11,23,15,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 16:00,2016,11,23,16,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 17:00,2016,11,23,17,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 18:00,2016,11,23,18,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 19:00,2016,11,23,19,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 20:00,2016,11,23,20,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 21:00,2016,11,23,21,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 22:00,2016,11,23,22,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/23/2016 23:00,2016,11,23,23,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 0:00,2016,11,24,0,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 1:00,2016,11,24,1,82,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 2:00,2016,11,24,2,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 3:00,2016,11,24,3,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 4:00,2016,11,24,4,123,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 5:00,2016,11,24,5,130,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 6:00,2016,11,24,6,125,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 7:00,2016,11,24,7,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 8:00,2016,11,24,8,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 9:00,2016,11,24,9,126,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 10:00,2016,11,24,10,104,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 11:00,2016,11,24,11,94,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 12:00,2016,11,24,12,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 13:00,2016,11,24,13,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 14:00,2016,11,24,14,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 15:00,2016,11,24,15,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 16:00,2016,11,24,16,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 17:00,2016,11,24,17,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 18:00,2016,11,24,18,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 19:00,2016,11,24,19,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 20:00,2016,11,24,20,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 21:00,2016,11,24,21,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 22:00,2016,11,24,22,73,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/24/2016 23:00,2016,11,24,23,75,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 0:00,2016,11,25,0,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 1:00,2016,11,25,1,117,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 2:00,2016,11,25,2,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 3:00,2016,11,25,3,111,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 4:00,2016,11,25,4,96,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 5:00,2016,11,25,5,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 6:00,2016,11,25,6,84,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 7:00,2016,11,25,7,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 8:00,2016,11,25,8,108,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 9:00,2016,11,25,9,128,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 10:00,2016,11,25,10,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 11:00,2016,11,25,11,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 12:00,2016,11,25,12,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 13:00,2016,11,25,13,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 14:00,2016,11,25,14,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 15:00,2016,11,25,15,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 16:00,2016,11,25,16,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 17:00,2016,11,25,17,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 18:00,2016,11,25,18,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 19:00,2016,11,25,19,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 20:00,2016,11,25,20,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 21:00,2016,11,25,21,66,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 22:00,2016,11,25,22,66,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/25/2016 23:00,2016,11,25,23,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 0:00,2016,11,26,0,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 1:00,2016,11,26,1,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 2:00,2016,11,26,2,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 3:00,2016,11,26,3,66,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 4:00,2016,11,26,4,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 5:00,2016,11,26,5,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 6:00,2016,11,26,6,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 7:00,2016,11,26,7,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 8:00,2016,11,26,8,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 9:00,2016,11,26,9,66,µg/m³,1 Hr,Valid
Shenyang,PM2.5,11/26/2016 10:00,2016,11,26,10,73,µg/m³,1 Hr,Valid
