A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,5/26/2017 21:00,2017,5,26,21,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/26/2017 22:00,2017,5,26,22,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/26/2017 23:00,2017,5,26,23,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 0:00,2017,5,27,0,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 1:00,2017,5,27,1,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 2:00,2017,5,27,2,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 3:00,2017,5,27,3,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 4:00,2017,5,27,4,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 5:00,2017,5,27,5,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 6:00,2017,5,27,6,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 7:00,2017,5,27,7,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 8:00,2017,5,27,8,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 9:00,2017,5,27,9,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 10:00,2017,5,27,10,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 11:00,2017,5,27,11,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 12:00,2017,5,27,12,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 13:00,2017,5,27,13,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 14:00,2017,5,27,14,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 15:00,2017,5,27,15,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 16:00,2017,5,27,16,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 17:00,2017,5,27,17,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 18:00,2017,5,27,18,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 19:00,2017,5,27,19,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 20:00,2017,5,27,20,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 21:00,2017,5,27,21,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 22:00,2017,5,27,22,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/27/2017 23:00,2017,5,27,23,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 0:00,2017,5,28,0,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 1:00,2017,5,28,1,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 2:00,2017,5,28,2,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 3:00,2017,5,28,3,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 4:00,2017,5,28,4,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 5:00,2017,5,28,5,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 6:00,2017,5,28,6,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 7:00,2017,5,28,7,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 8:00,2017,5,28,8,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 9:00,2017,5,28,9,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 10:00,2017,5,28,10,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 11:00,2017,5,28,11,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 12:00,2017,5,28,12,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 13:00,2017,5,28,13,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 14:00,2017,5,28,14,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 15:00,2017,5,28,15,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 16:00,2017,5,28,16,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 17:00,2017,5,28,17,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 18:00,2017,5,28,18,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 19:00,2017,5,28,19,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 20:00,2017,5,28,20,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 21:00,2017,5,28,21,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 22:00,2017,5,28,22,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/28/2017 23:00,2017,5,28,23,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 0:00,2017,5,29,0,87,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 1:00,2017,5,29,1,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 2:00,2017,5,29,2,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 3:00,2017,5,29,3,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 4:00,2017,5,29,4,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 5:00,2017,5,29,5,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 6:00,2017,5,29,6,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 7:00,2017,5,29,7,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 8:00,2017,5,29,8,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 9:00,2017,5,29,9,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 10:00,2017,5,29,10,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 11:00,2017,5,29,11,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 12:00,2017,5,29,12,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 13:00,2017,5,29,13,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 14:00,2017,5,29,14,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 15:00,2017,5,29,15,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 16:00,2017,5,29,16,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 17:00,2017,5,29,17,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 18:00,2017,5,29,18,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 19:00,2017,5,29,19,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 20:00,2017,5,29,20,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 21:00,2017,5,29,21,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 22:00,2017,5,29,22,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/29/2017 23:00,2017,5,29,23,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 0:00,2017,5,30,0,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 1:00,2017,5,30,1,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 2:00,2017,5,30,2,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 3:00,2017,5,30,3,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 4:00,2017,5,30,4,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 5:00,2017,5,30,5,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 6:00,2017,5,30,6,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 7:00,2017,5,30,7,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 8:00,2017,5,30,8,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 9:00,2017,5,30,9,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 10:00,2017,5,30,10,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 11:00,2017,5,30,11,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 12:00,2017,5,30,12,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 13:00,2017,5,30,13,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 14:00,2017,5,30,14,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 15:00,2017,5,30,15,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 16:00,2017,5,30,16,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 17:00,2017,5,30,17,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 18:00,2017,5,30,18,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 19:00,2017,5,30,19,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 20:00,2017,5,30,20,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 21:00,2017,5,30,21,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 22:00,2017,5,30,22,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/30/2017 23:00,2017,5,30,23,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 0:00,2017,5,31,0,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 1:00,2017,5,31,1,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 2:00,2017,5,31,2,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 3:00,2017,5,31,3,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 4:00,2017,5,31,4,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 5:00,2017,5,31,5,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 6:00,2017,5,31,6,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 7:00,2017,5,31,7,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 8:00,2017,5,31,8,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 9:00,2017,5,31,9,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 10:00,2017,5,31,10,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 11:00,2017,5,31,11,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 12:00,2017,5,31,12,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 13:00,2017,5,31,13,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 14:00,2017,5,31,14,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 15:00,2017,5,31,15,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 16:00,2017,5,31,16,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 17:00,2017,5,31,17,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 18:00,2017,5,31,18,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 19:00,2017,5,31,19,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 20:00,2017,5,31,20,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 21:00,2017,5,31,21,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 22:00,2017,5,31,22,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,5/31/2017 23:00,2017,5,31,23,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 0:00,2017,6,1,0,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 1:00,2017,6,1,1,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 2:00,2017,6,1,2,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 3:00,2017,6,1,3,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 4:00,2017,6,1,4,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 5:00,2017,6,1,5,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 6:00,2017,6,1,6,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 7:00,2017,6,1,7,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 8:00,2017,6,1,8,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 9:00,2017,6,1,9,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 10:00,2017,6,1,10,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 11:00,2017,6,1,11,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 12:00,2017,6,1,12,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 13:00,2017,6,1,13,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 14:00,2017,6,1,14,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 15:00,2017,6,1,15,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 16:00,2017,6,1,16,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 17:00,2017,6,1,17,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 18:00,2017,6,1,18,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 19:00,2017,6,1,19,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 20:00,2017,6,1,20,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 21:00,2017,6,1,21,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 22:00,2017,6,1,22,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/1/2017 23:00,2017,6,1,23,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 0:00,2017,6,2,0,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 1:00,2017,6,2,1,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 2:00,2017,6,2,2,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 3:00,2017,6,2,3,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 4:00,2017,6,2,4,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 5:00,2017,6,2,5,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 6:00,2017,6,2,6,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 7:00,2017,6,2,7,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 8:00,2017,6,2,8,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 9:00,2017,6,2,9,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 10:00,2017,6,2,10,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 11:00,2017,6,2,11,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 12:00,2017,6,2,12,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 13:00,2017,6,2,13,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 14:00,2017,6,2,14,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 15:00,2017,6,2,15,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 16:00,2017,6,2,16,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 17:00,2017,6,2,17,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 18:00,2017,6,2,18,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 19:00,2017,6,2,19,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 20:00,2017,6,2,20,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 21:00,2017,6,2,21,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 22:00,2017,6,2,22,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/2/2017 23:00,2017,6,2,23,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 0:00,2017,6,3,0,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 1:00,2017,6,3,1,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 2:00,2017,6,3,2,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 3:00,2017,6,3,3,4,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 4:00,2017,6,3,4,4,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 5:00,2017,6,3,5,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 6:00,2017,6,3,6,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 7:00,2017,6,3,7,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 8:00,2017,6,3,8,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 9:00,2017,6,3,9,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 10:00,2017,6,3,10,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 11:00,2017,6,3,11,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 12:00,2017,6,3,12,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 13:00,2017,6,3,13,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 14:00,2017,6,3,14,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 15:00,2017,6,3,15,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 16:00,2017,6,3,16,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 17:00,2017,6,3,17,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 18:00,2017,6,3,18,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 19:00,2017,6,3,19,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 20:00,2017,6,3,20,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 21:00,2017,6,3,21,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 22:00,2017,6,3,22,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/3/2017 23:00,2017,6,3,23,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 0:00,2017,6,4,0,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 1:00,2017,6,4,1,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 2:00,2017,6,4,2,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 3:00,2017,6,4,3,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 4:00,2017,6,4,4,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 5:00,2017,6,4,5,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 6:00,2017,6,4,6,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 7:00,2017,6,4,7,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 8:00,2017,6,4,8,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 9:00,2017,6,4,9,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 10:00,2017,6,4,10,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 11:00,2017,6,4,11,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 12:00,2017,6,4,12,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 13:00,2017,6,4,13,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 14:00,2017,6,4,14,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 15:00,2017,6,4,15,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 16:00,2017,6,4,16,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 17:00,2017,6,4,17,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 18:00,2017,6,4,18,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 19:00,2017,6,4,19,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 20:00,2017,6,4,20,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 21:00,2017,6,4,21,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 22:00,2017,6,4,22,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/4/2017 23:00,2017,6,4,23,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 0:00,2017,6,5,0,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 1:00,2017,6,5,1,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 2:00,2017,6,5,2,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 3:00,2017,6,5,3,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 4:00,2017,6,5,4,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 5:00,2017,6,5,5,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 6:00,2017,6,5,6,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 7:00,2017,6,5,7,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 8:00,2017,6,5,8,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 9:00,2017,6,5,9,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 10:00,2017,6,5,10,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 11:00,2017,6,5,11,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 12:00,2017,6,5,12,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 13:00,2017,6,5,13,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 14:00,2017,6,5,14,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 15:00,2017,6,5,15,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 16:00,2017,6,5,16,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 17:00,2017,6,5,17,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 18:00,2017,6,5,18,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 19:00,2017,6,5,19,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 20:00,2017,6,5,20,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 21:00,2017,6,5,21,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 22:00,2017,6,5,22,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/5/2017 23:00,2017,6,5,23,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 0:00,2017,6,6,0,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 1:00,2017,6,6,1,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 2:00,2017,6,6,2,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 3:00,2017,6,6,3,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 4:00,2017,6,6,4,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 5:00,2017,6,6,5,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 6:00,2017,6,6,6,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 7:00,2017,6,6,7,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 8:00,2017,6,6,8,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 9:00,2017,6,6,9,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 10:00,2017,6,6,10,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 11:00,2017,6,6,11,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 12:00,2017,6,6,12,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 13:00,2017,6,6,13,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 14:00,2017,6,6,14,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 15:00,2017,6,6,15,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 16:00,2017,6,6,16,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 17:00,2017,6,6,17,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 18:00,2017,6,6,18,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 19:00,2017,6,6,19,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 20:00,2017,6,6,20,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 21:00,2017,6,6,21,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 22:00,2017,6,6,22,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/6/2017 23:00,2017,6,6,23,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/7/2017 0:00,2017,6,7,0,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/7/2017 1:00,2017,6,7,1,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/7/2017 2:00,2017,6,7,2,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/7/2017 3:00,2017,6,7,3,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/7/2017 4:00,2017,6,7,4,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/7/2017 5:00,2017,6,7,5,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/7/2017 6:00,2017,6,7,6,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/7/2017 7:00,2017,6,7,7,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/7/2017 8:00,2017,6,7,8,51,µg/m³,1 Hr,Valid
